brand,technology,touch_screen,display_colors,screen_size,screen_area,screen_to_body_ratio,screen_resolution,rear_camera,front_camera,os,gpu,external_memory,internal_memory,cpu,dimensions,weight,battery,approximate_price,sim_card,net_work,speed,gprs,gps,wifi,nfc,usb,bluetooth,radio,headphone_jack
Allview,AMOLED,capacitive touchscreen,16M,"6.39"" inc",100.2 cm2,85.9%,1080 x 2340 px,"16 MP, Dual","8 MP, Single",Android 9.0 (Pie),- Mali-G72 MP3,"microSD, up to 128 GB (uses shared SIM slot)","64 GB, 4 GB RAM",- Octa-core (4x2.1 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),157 Х 74.3 Х 8.9 mm,176.6 g,"3450 mAh,  Non-removable Li-Po",360 EUR,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat7 300/150 Mbps",Yes,"Yes, with A-GPS, GLONASS","Wi-Fi 802.11 b/g/n/ac, WiFi Direct, hotspot",,"2.0, Type-C 1.0 reversible connector","4.2, A2DP, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.34"" inc",73.6 cm2,70.4%,480 x 960 px,"8 MP, Single","2 MP, Single",Android 8.1 Oreo (Go edition),- Mali-400MP2,"microSD, up to 128 GB","8 GB, 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,145.5 Х 71.8 Х 9.9 mm,152 g,"2150 mAh,  Li-Ion",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA,HSPA 21.1/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.34"" inc",73.6 cm2,67.9%,480 x 960 px,"8 MP, Single","5 MP, Single",Android 8.1 Oreo (Go edition),- Mali-400MP2,"microSD, up to 128 GB","8 GB, 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,151 Х 71.8 Х 9.6 mm,150 g,"2200 mAh,  Li-Ion",None,"Dual SIM (Nano-SIM, dual stand-by)",GSM / HSPA,HSPA 21.1/5.76 Mbps,Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.34"" inc",73.6 cm2,72.1%,480 x 960 px,"8 MP, Single","8 MP, Single",Android 8.1 Oreo (Go edition),- PowerVR GE8100,"microSD, up to 256 GB (uses shared SIM slot)","8 GB, 1 GB RAM",- Quad-core 1.5 GHz Cortex-A53,145.8 Х 70 Х 8.8 mm,140 g,"2300 mAh,  Non-removable Li-Po",None,Hybrid Dual SIM (Micro-SIM/Nano SIM),GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",yes,"Yes, with A-GPS",Wi-Fi 802.11 a/b/g/n,,microUSB 2.0,"4.2, A2DP, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.5"" inc",83.4 cm2,72.5%,1080 x 1920 px,"13 MP, Single","8 MP, Single",Android 7.0 (Nougat),- Mali-T720MP2,"microSD, up to 128 GB (uses SIM 2 slot)","16 GB, 2 GB RAM",- Quad-core 1.45 GHz Cortex-A53,153 Х 75.2 Х 8 mm,186.5 g,"3000 mAh,  Non-removable Li-Po",None,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Yes,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.2, A2DP, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.67"" inc",81.0 cm2,77.2%,720 x 1498 px,"13 MP, Dual","5 MP, Single",Android 8.1 (Oreo),- PowerVR GE8100,"microSD, up to 128 GB (uses SIM 2 slot)","16 GB, 2 GB RAM",- Quad-core 1.3 GHz Cortex-A53,149.4 Х 70.2 Х 8.8 mm,156 g,"3050 mAh,  Non-removable Li-Po",None,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE",Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.2, A2DP, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"6.2"" inc",96.9 cm2,82.8%,1080 x 2246 px,"16 MP, Dual","16 MP, Single",Android 8.1 (Oreo),- Mali-G72 MP3,"microSD, up to 256 GB (uses SIM 2 slot)","32 GB, 4 GB RAM",- Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53),155 Х 75.5 Х 7.9 mm,210 g,"3000 mAh,  Non-removable Li-Po",330 EUR,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat7 300/150 Mbps",Yes,"Yes, with A-GPS, GLONASS, GALILEO","Wi-Fi 802.11 a/b/g/n/ac, WiFi Direct, hotspot",,"2.0, Type-C 1.0 reversible connector","4.2, A2DP, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"6.2"" inc",96.7 cm2,80.7%,720 x 1500 px,"13 MP, Dual","8 MP, Single",Android 8.1 (Oreo),- PowerVR GE8320,"microSD, up to 256 GB (uses SIM 2 slot)","32 GB, 3 GB RAM",- Octa-core 2.0 GHz Cortex-A53,157.2 Х 76.3 Х 8.1 mm,168 g,"4000 mAh,  Non-removable Li-Po",220 EUR,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat7 300/150 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot",,microUSB 2.0,"5.0, A2DP, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.5"" inc",78.1 cm2,73.3%,720 x 1440 px,"13 MP, Single","13 MP, Single",Android 8.0 (Oreo),- Mali-T720MP2,"microSD, up to 256 GB (uses SIM 2 slot)","32 GB, 3 GB RAM",- Quad-core 1.3 GHz Cortex-A53,148.3 Х 71.8 Х 8.1 mm,143.6 g,"3000 mAh,  Non-removable Li-Po",220 EUR,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct",,microUSB 2.0,"4.2, A2DP, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.86"" inc",85.7 cm2,79.9%,720 x 1520 px,"16 MP, Dual","16 MP, Single",Android 8.1 (Oreo),- PowerVR GE8320,"microSD, up to 256 GB (uses SIM 2 slot)","32 GB, 4 GB RAM",- Octa-core 2.0 GHz Cortex-A53,149 Х 72 Х 7.9 mm,185 g,"3000 mAh,  Non-removable Li-Po",None,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat7 300/150 Mbps",Yes,"Yes, with A-GPS, GLONASS","Wi-Fi 802.11 a/b/g/n/ac, WiFi Direct, hotspot",,"2.0, Type-C 1.0 reversible connector","4.2, A2DP, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,,"5"" inc",68.9 cm2,66.5%,480 x 854 px,"5 MP, Single","2 MP, Single",Android 6.0 (Marshmallow),- Mali-T720,"microSD, up to 256 GB","8 GB, 1 GB RAM",- Quad-core 1.1 GHz Cortex-A53,143 Х 72.4 Х 10.3 mm,175 g,"2950 mAh,  Li-Ion",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Yes,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.2"" inc",74.5 cm2,69.2%,720 x 1280 px,"13 MP, Single","8 MP, Single",Android 7.0 (Nougat),- Mali-T720,"microSD, up to 128 GB (uses SIM 2 slot)","32 GB, 3 GB RAM",- Octa-core 1.3 GHz Cortex-A53,148.7 Х 72.4 Х 9.1 mm,161 g,"4000 mAh,  Non-removable Li-Po",None,Hybrid Dual SIM (Micro-SIM/Nano SIM),GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Yes,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,LTPS IPS LCD,capacitive touchscreen,16M,"5.5"" inc",83.4 cm2,70.8%,1080 x 1920 px,"13 MP, Dual","13 MP, Single",Android 6.0 (Marshmallow),- Mali-T860MP2,"microSD, up to 256 GB (uses SIM 2 slot)","64 GB, 4 GB RAM",- Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),154.2 Х 76.4 Х 7.4 mm,167.5 g,"3000 mAh,  Non-removable Li-Po",420 EUR,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 a/b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP, EDR, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.7"" inc",83.8 cm2,76.0%,720 x 1440 px,"13 MP, Single","5 MP, Single",Android 7.0 (Nougat),- Mali-T720MP2,"microSD, up to 128 GB (uses SIM 2 slot)","16 GB, 2 GB RAM",- Quad-core 1.45 GHz Cortex-A53,152 Х 72.6 Х 8.5 mm,155 g,"3000 mAh,  Non-removable Li-Po",None,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,"2.0, Type-C 1.0 reversible connector","4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.7"" inc",83.8 cm2,76.0%,720 x 1440 px,"16 MP, Single","8 MP, Single",Android 7.0 (Nougat),- Mali-T860MP2,"microSD, up to 128 GB (uses SIM 2 slot)","32 GB, 4 GB RAM",- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),152 Х 72.6 Х 8.5 mm,155 g,"3000 mAh,  Non-removable Li-Po",None,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,"2.0, Type-C 1.0 reversible connector","4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"6"" inc",92.9 cm2,77.8%,1080 x 2160 px,"13 MP, Dual","13 MP, Single",Android 7.1 (Nougat),- Mali-T880MP2,"microSD, up to 256 GB (uses SIM 2 slot)","64 GB, 6 GB RAM",- Octa-core (4x2.4 GHz Cortex-A53 & 4x1.4 GHz Cortex-A53),158.7 Х 75.2 Х 8 mm,156 g,"3050 mAh,  Non-removable Li-Po",450 EUR,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 a/b/g/n, hotspot",,"2.0, Type-C 1.0 reversible connector","4.0, A2DP, EDR, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.7"" inc",83.8 cm2,76.0%,720 x 1440 px,"13 MP, Single","8 MP, Single",Android 7.0 (Nougat),- Mali-T860MP2,"microSD, up to 128 GB (uses SIM 2 slot)","16 GB, 3 GB RAM",- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),152 Х 72.6 Х 8.5 mm,155 g,"3000 mAh,  Non-removable Li-Po",None,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,"2.0, Type-C 1.0 reversible connector","4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.7"" inc",83.8 cm2,76.0%,720 x 1440 px,"13 MP, Dual","8 MP, Single",Android 7.0 (Nougat),- Mali-T860MP2,"microSD, up to 128 GB (uses SIM 2 slot)","32 GB, 4 GB RAM",- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),152 Х 72.6 Х 8.5 mm,155 g,"3000 mAh,  Non-removable Li-Po",None,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,"2.0, Type-C 1.0 reversible connector","4.0, A2DP, EDR",FM radio,Yes
Allview,LTPS IPS LCD,capacitive touchscreen,16M,"5.5"" inc",83.4 cm2,70.7%,1080 x 1920 px,"13 MP, Dual","8 MP, Single",Android 7.0 (Nougat),- Mali-T860MP2,"microSD, up to 128 GB (uses SIM 2 slot)","32 GB, 4 GB RAM 16 GB, 3 GB RAM",- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),155.4 Х 75.9 Х 7.8 mm,150.4 g,"3000 mAh,  Non-removable Li-Po",None,Hybrid Dual SIM (Micro-SIM/Nano SIM),GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 a/b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP, EDR, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,65.0%,720 x 1280 px,"13 MP, Single","8 MP, Single",Android 7.0 (Nougat),- Mali-T720MP2,"microSD, up to 256 GB (uses SIM 2 slot)","16 GB, 2/3 GB RAM",- Quad-core 1.25 GHz Cortex-A53,143.5 Х 73.9 Х 7.7 mm,144 g,"2500 mAh,  Non-removable Li-Po",None,"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,67.4%,720 x 1280 px,"8 MP, Single","8 MP, Single",Android 7.0 (Nougat),- Mali-T720MP2,"microSD, up to 128 GB (uses SIM 2 slot)","16 GB, 1 GB RAM",- Quad-core 1.25 GHz Cortex-A53,142 Х 72 Х 8.4 mm,145 g,"2500 mAh,  Non-removable Li-Po",150 EUR,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.5"" inc",83.4 cm2,71.5%,1080 x 1920 px,"13 MP, Single","16 MP, Single",Android 7.0 (Nougat),- Mali-T860MP2,"microSD, up to 256 GB (uses SIM 2 slot)","64 GB, 4 GB RAM",- Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),156.5 Х 74.5 Х 8.3 mm,181 g,"4010 mAh,  Non-removable Li-Po",None,"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 a/b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP, EDR, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.5"" inc",83.4 cm2,72.0%,1080 x 1920 px,"13 MP, Single","8 MP, Single",Android 7.0 (Nougat),- Mali-T860MP2,"microSD, up to 256 GB (uses SIM 2 slot)","32 GB, 3 GB RAM",- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),153.1 Х 75.6 Х 10.3 mm,202 g,"4000 mAh,  Non-removable Li-Po",None,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 a/b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP, EDR, LE",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"6"" inc",99.2 cm2,71.6%,1080 x 1920 px,"13 MP, Dual","20 MP, Single",Android 7.0 (Nougat),- Mali-T880MP2,"microSD, up to 256 GB (uses SIM 2 slot)","64 GB, 4 GB RAM",- Octa-core (4x2.5 GHz Cortex-A53 & 4x1.4 GHz Cortex-A53),166.4 Х 83.3 Х 9.1 mm,226.9 g,"4550 mAh,  Non-removable Li-Po",None,Hybrid Dual SIM (Micro-SIM/Nano SIM),GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 a/b/g/n, hotspot",,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,,capacitive touchscreen,,"4"" inc",45.5 cm2,56.3%,480 x 800 px,"5 MP, Single","2 MP, Single",Android 5.1 (Lollipop),- Mali-400MP2,"microSD, up to 256 GB (dedicated slot)","8 GB, 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,125.6 Х 64.4 Х 10 mm,105 g,"1400 mAh,  Removable Li-Ion",None,"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)",GSM / HSPA,HSPA 21.1/5.76 Mbps,Class 12,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,,capacitive touchscreen,,"4.5"" inc",57.6 cm2,65.1%,480 x 800 px,"5 MP, Single","2 MP, Single",Android 5.1 (Lollipop),- Mali-400MP2,"microSD, up to 256 GB (dedicated slot)","8 GB, 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,133.1 Х 66.5 Х 9 mm,105 g,"1600 mAh,  Removable Li-Po",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA,HSPA 21.1/5.76 Mbps,Class 12,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"4.5"" inc",55.8 cm2,60.7%,480 x 854 px,"5 MP, Single","0.3 MP, Single",Android 5.1 (Lollipop),- Mali-T720,"microSD, up to 256 GB","8 GB, 1 GB RAM",- Quad-core 1.0 GHz Cortex-A53,136 Х 67.6 Х 9.3 mm,118.5 g,"1700 mAh,  Removable Li-Ion",130 EUR,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot",,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,,capacitive touchscreen,,"5"" inc",68.9 cm2,66.0%,480 x 854 px,"8 MP, Single","2 MP, Single",Android 5.1 (Lollipop),- Mali-400,"microSD, up to 256 GB (dedicated slot)","16 GB, 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,145 Х 72 Х 9.7 mm,138 g,"2300 mAh,  Removable Li-Po",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA,HSPA 21.1/5.76 Mbps,Class 12,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,,"5"" inc",68.9 cm2,68.0%,480 x 854 px,"8 MP, Single","2 MP, Single",Android 6.0 (Marshmallow),- Mali-400MP2,"microSD, up to 256 GB","8 GB, 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,140.8 Х 72 Х 9.6 mm,175 g,"4000 mAh,  Non-removable Li-Po",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Class 12,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,,"5"" inc",68.9 cm2,66.0%,480 x 854 px,"8 MP, Single","2 MP, Single",Android 5.1 (Lollipop),- Mali-400,"microSD, up to 256 GB","8 GB, 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,145 Х 72 Х 9.7 mm,138 g,"2300 mAh,  Removable Li-Po",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA,HSPA 21.1/5.76 Mbps,Class 12,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,66.5%,720 x 1280 px,"8 MP, Single","5 MP, Single",Android 6.0 (Marshmallow),- Mali-T720MP2,"microSD, up to 32 GB","16 GB, 2 GB RAM",- Quad-core 1.3 GHz Cortex-A53,144 Х 72 Х 9 mm,165 g,"2300 mAh,  Removable Li-Ion",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Yes,"Yes, with A-GPS","Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot",,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,66.8%,720 x 1280 px,"8 MP, Single","5 MP, Single",Android 5.1 (Lollipop),- Mali-400MP2,"microSD, up to 256 GB","16 GB, 2 GB RAM",- Quad-core 1.3 GHz Cortex-A7,143.3 Х 72 Х 8.9 mm,200 g,"4000 mAh,  Removable Li-Ion",170 EUR,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA,HSPA 21.1/5.76 Mbps,Yes,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,AMOLED,capacitive touchscreen,16M,"6"" inc",99.2 cm2,76.0%,1080 x 1920 px,"13 MP, Single","5 MP, Single",Android 5.1 (Lollipop),- Mali-T720MP2,"microSD, up to 256 GB","64 GB, 3 GB RAM",- Octa-core 1.3 GHz Cortex-A53,160.9 Х 81.2 Х 8.4 mm,209.8 g,"5020 mAh,  Non-removable Li-Po",420 EUR,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Class 12,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,"3.0, Type-C 1.0 reversible connector","4.0, A2DP, EDR",FM radio,Yes
Allview,AMOLED,capacitive touchscreen,16M,"5.5"" inc",83.4 cm2,72.7%,1080 x 1920 px,"13 MP, Single","8 MP, Single",Android 6.0 (Marshmallow),- Mali-T860MP2,"microSD, up to 128 GB","64 GB, 4 GB RAM",- Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),152.3 Х 75.3 Х 8.2 mm,183 g,"5000 mAh,  Non-removable Li-Po",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Yes,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5.3"" inc",77.4 cm2,71.0%,720 x 1280 px,"13 MP, Single","5 MP, Single",Android 6.0 (Marshmallow),- Mali-T860MP2,"microSD, up to 128 GB","32 GB, 3 GB RAM",- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),149 Х 73.2 Х 8.2 mm,174 g,"4000 mAh,  Non-removable Li-Po",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",Yes,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,16M,"5"" inc",68.9 cm2,67.4%,720 x 1280 px,"13 MP, Single","5 MP, Single",Android 6.0 (Marshmallow),- Mali-T720MP2,"microSD, up to 128 GB","16 GB, 3 GB RAM",- Quad-core 1.3 GHz Cortex-A53,144 Х 71 Х 9.9 mm,181 g,"4000 mAh,  Removable Li-Ion",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Yes,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,,"4.5"" inc",55.8 cm2,64.1%,480 x 854 px,"5 MP, Single","2 MP, Single",Android 5.1 (Lollipop),- Mali-400MP2,"microSD, up to 256 GB","8 GB, 1 GB RAM",- Quad-core 1.3 GHz Cortex-A7,132 Х 66 Х 9.1 mm,133.2 g,"1850 mAh,  Removable Li-Ion",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA,HSPA 21.1/5.76 Mbps,Class 12,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
Allview,IPS LCD,capacitive touchscreen,,"5"" inc",68.9 cm2,66.7%,720 x 1280 px,"8 MP, Single","5 MP, Single",Android 5.1 (Lollipop),- Mali-T720,"microSD, up to 256 GB","16 GB, 2 GB RAM",- Quad-core 1.3 GHz Cortex-A53,143.5 Х 72 Х 8.3 mm,144.5 g,"2300 mAh,  Removable Li-Ion",None,"Dual SIM (Micro-SIM, dual stand-by)",GSM / HSPA / LTE,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Class 12,"Yes, with A-GPS",Wi-Fi 802.11 b/g/n,,microUSB 2.0,"4.0, A2DP, EDR",FM radio,Yes
