brand	technology	touch_screen	display_colors	screen_size	screen_area	screen_to_body_ratio	screen_resolution	rear_camera	front_camera	os	gpu	external_memory	internal_memory	cpu	dimensions	weight	battery	approximate_price	sim_card	net_work	speed	gprs	gps	wifi	nfc	usb	bluetooth	radio	headphone_jack
Vivo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	71.8%	720 x 1280 px	13 MP, Single	20 MP, Single	Android 6 (Marshmallow); Funtouch 3	- Mali-T860MP2	microSD, up to 256 GB (uses SIM 2 slot)	64 GB, 4 GB RAM	- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)	153.8 Х 75.5 Х 7.6 mm	154 g	3000 mAh,  Non-removable Li-Ion	280 EUR	Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n/ac, WiFi Direct, DLNA, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP	FM radio	Yes
Vivo	IPS LCD	capacitive touchscreen	16M	5.7" inc	83.8 cm2	77.1%	720 x 1440 px	16 MP, Single	24 MP, Single	Android 7.1.2 (Nougat); Funtouch 3.2	- Adreno 506	microSD, up to 256 GB (dedicated slot)	32 GB, 4 GB RAM	- Octa-core 1.8 GHz Cortex-A53	149.3 Х 72.8 Х 7.9 mm	139 g	3000 mAh,  Non-removable Li-Ion	250 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, WiFi Direct, DLNA, hotspot		microUSB 2.0, USB On-The-Go	4.2, A2DP, LE	FM radio, recording	Yes
Vivo	IPS LCD	capacitive touchscreen	16M	5.99" inc	92.6 cm2	78.4%	720 x 1440 px	16 MP, Single	24 MP, Single	Android 7.1.2 (Nougat); Funtouch 3.2	- Adreno 506	microSD, up to 256 GB (dedicated slot)	64 GB, 4 GB RAM 32 GB, 4 GB RAM (Vivo Z10)	- Octa-core 1.8 GHz Cortex-A53	155.9 Х 75.8 Х 7.7 mm	160 g	3225 mAh,  Non-removable Li-Ion	360 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, WiFi Direct, DLNA, hotspot		microUSB 2.0, USB On-The-Go	4.2, A2DP, LE	FM radio, recording	Yes
Vivo	Super AMOLED	capacitive touchscreen	16M	6.01" inc	93.2 cm2	79.5%	1080 x 2160 px	12 MP, Dual	12 MP, Single	Android 7.1.1 (Nougat), upgradable to Android 8.0 (Oreo); Funtouch 3.2	- Adreno 512	microSD, up to 256 GB (uses SIM 2 slot)	64 GB, 4 GB RAM	- Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260)	155.9 Х 75.2 Х 7.2 mm	159 g	3250 mAh,  Non-removable Li-Ion	390 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot		microUSB 2.0, USB On-The-Go	5.0, A2DP, LE	No	Yes
Vivo	Super AMOLED	capacitive touchscreen	16M	6.43" inc	106.7 cm2	80.6%	1080 x 2160 px	12 MP, Dual	12 MP, Single	Android 7.1.1 (Nougat), upgradable to Android 8.0 (Oreo); Funtouch 3.2	- Adreno 512	microSD, up to 256 GB (uses SIM 2 slot)	64 GB, 4 GB RAM	- Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260)	165.3 Х 80.1 Х 7.5 mm	181.5 g	3900 mAh,  Non-removable Li-Ion	450 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot		microUSB 2.0, USB On-The-Go	5.0, A2DP, LE	No	Yes
Vivo	AMOLED	capacitive touchscreen	16M	5.5" inc	83.4 cm2	73.8%	1080 x 1920 px	16 MP, Single	20 MP, Dual	Android 7.1 (Nougat), upgradable to Android 8.0 (Oreo); Funtouch 3.1	- Adreno 510	No	64 GB, 4 GB RAM	- Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex A53)	152.6 Х 74 Х 7 mm	154 g	3320 mAh,  Non-removable Li-Ion	350 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot		microUSB 2.0, USB Host	4.2, A2DP, LE	No	Yes
Vivo	AMOLED	capacitive touchscreen	16M	5.85" inc	94.3 cm2	73.5%	1080 x 1920 px	16 MP, Single	20 MP, Dual	Android 7.1 (Nougat), upgradable to Android 8.0 (Oreo); Funtouch 3.1	- Adreno 510	No	64 GB, 4 GB RAM	- Octa-core (4x1.95 GHz Cortex-A72 & 4x1.44 GHz Cortex-A53)	162.6 Х 78.9 Х 7.3 mm	183.2 g	4015 mAh,  Non-removable Li-Ion	390 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot		microUSB 2.0, USB Host	4.2, A2DP, LE	No	Yes
Vivo	IPS LCD	capacitive touchscreen	16M	4.5" inc	55.8 cm2	64.3%	480 x 854 px	5 MP, Single	2 MP, Single	Android 5.1 (Lollipop); Funtouch 2.1	- Mali-400MP2	microSD, up to 256 GB	16 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	130.7 Х 66.4 Х 9.2 mm	0 g	1900 mAh,  Non-removable Li-Ion	120 EUR	Dual SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP	FM radio	Yes
Vivo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	66.9%	540 x 960 px	8 MP, Single	5 MP, Single	Android 6 (Marshmallow); Funtouch 3	- Adreno 306	microSD, up to 256 GB (dedicated slot)	16 GB, 2 GB RAM	- Quad-core 1.4 GHz Cortex-A53	144.2 Х 71.4 Х 7.6 mm	137 g	2500 mAh,  Non-removable Li-Ion	9000 INR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB On-The-Go	4.2, A2DP, LE	FM radio	Yes
Vivo	IPS LCD	capacitive touchscreen	16M	5.2" inc	74.5 cm2	69.1%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 6 (Marshmallow); Funtouch 3	- Adreno 306	microSD, up to 256 GB (dedicated slot)	16 GB, 2/3 GB RAM	- Quad-core 1.4 GHz Cortex-A53	147.9 Х 72.9 Х 7.5 mm	142 g	2730 mAh,  Non-removable Li-Ion	200 EUR	Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	4.2, A2DP, LE	FM radio	Yes
Vivo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	71.6%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 7.1 (Nougat); Funtouch 3.2	- Adreno 308	microSD, up to 256 GB (dedicated slot)	16 GB, 3 GB RAM	- Quad-core 1.4 GHz Cortex-A53	153.6 Х 75.8 Х 7.5 mm	157 g	3000 mAh,  Non-removable Li-Ion	170 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB On-The-Go	4.2, A2DP, LE	FM radio	Yes
Vivo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	71.4%	720 x 1280 px	13 MP, Single	16 MP, Single	Android 7.0 (Nougat); Funtouch 3.2	- Mali-T860MP2	microSD, up to 256 GB (dedicated slot)	32 GB, 3 GB RAM	- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)	154.6 Х 75.5 Х 7.7 mm	162.8 g	3000 mAh,  Non-removable Li-Ion	200 EUR	Dual SIM	GSM / CDMA / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, dual-band, hotspot		microUSB 2.0, USB On-The-Go	4.2, A2DP, LE	FM radio	Yes
Vivo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	67.6%	720 x 1280 px	13 MP, Single	8 MP, Single	Android 5.1 (Lollipop); Funtouch 2.5	- Adreno 405	microSD, up to 256 GB (dedicated slot)	16/32 GB, 3 GB RAM	- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)	143.6 Х 71 Х 7.5 mm	138 g	2550 mAh,  Non-removable Li-Ion	260 EUR	Dual SIM	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n		microUSB 2.0, USB Host	4.1, A2DP, LE	FM radio	Yes
Vivo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	70.3%	1080 x 1920 px	13 MP, Single	8 MP, Single	Android 5.1 (Lollipop); Funtouch 2.5	- Adreno 510	microSD, up to 256 GB (uses SIM 2 slot)	32 GB, 4 GB RAM	- Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53)	153.9 Х 77.1 Х 7.6 mm	168 g	3000 mAh,  Non-removable Li-Ion	300 EUR	Hybrid Dual SIM	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n, hotspot		microUSB 2.0, USB Host	4.1, A2DP, LE	FM radio	Yes
Vivo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	71.8%	720 x 1280 px	13 MP, Single	20 MP, Single	Android 6.0 (Marshmallow); Funtouch 2.6	- Mali-T860MP2	microSD, up to 256 GB (uses SIM 2 slot)	32 GB, 4 GB RAM	- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)	153.8 Х 75.5 Х 7.6 mm	154 g	3000 mAh,  Non-removable Li-Ion	250 EUR	Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, WiFi Direct, DLNA, hotspot		microUSB 2.0, USB On-The-Go	4.0, A2DP	FM radio	Yes
Vivo	Super AMOLED	capacitive touchscreen	16M	5.2" inc	74.5 cm2	68.3%	1080 x 1920 px	13 MP, Single	8 MP, Single	Android 5.1 (Lollipop); Funtouch 2.5	- Adreno 510	microSD, up to 256 GB (uses SIM 2 slot)	64 GB, 4 GB RAM	- Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53)	147.9 Х 73.8 Х 6.7 mm	140.5 g	2400 mAh,  Non-removable Li-Ion	350 EUR	Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB Host	4.0, A2DP	FM radio	Yes
Vivo	Super AMOLED	capacitive touchscreen	16M	5.7" inc	89.6 cm2	70.6%	1080 x 1920 px	16 MP, Single	8 MP, Single	Android 5.1 (Lollipop); Funtouch 2.5	- Adreno 510	microSD, up to 256 GB (uses SIM 2 slot)	64 GB, 4 GB RAM	- Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53)	158.4 Х 80.1 Х 6.9 mm	172.5 g	3000 mAh,  Non-removable Li-Ion	410 EUR	Hybrid Dual SIM	GSM / CDMA / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB Host	4.2, A2DP, LE	FM radio	Yes
Vivo	Super AMOLED	capacitive touchscreen	16M	5.2" inc	74.5 cm2	71.0%	1080 x 1920 px	13 MP, Single	16 MP, Single	Android 5.1 (Lollipop); Funtouch 2.5	- Adreno 510	microSD, up to 256 GB (uses SIM 2 slot)	64 GB, 4 GB RAM	- Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53)	147.3 Х 71.3 Х 7.2 mm	151 g	3000 mAh,  Non-removable Li-Ion	640 EUR	Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)	GSM / HSPA / CDMA2000 / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB Host	4.0, A2DP	No	Yes
Vivo	Super AMOLED	capacitive touchscreen	16M	5.7" inc	89.6 cm2	72.3%	1080 x 1920 px	16 MP, Single	16 MP, Single	Android 5.1 (Lollipop); Funtouch 2.5	- Adreno 510	microSD, up to 256 GB (uses SIM 2 slot)	64 GB, 4 GB RAM	- Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53)	158.9 Х 78 Х 7.5 mm	183.5 g	4000 mAh,  Non-removable Li-Ion	680 EUR	Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)	GSM / HSPA / CDMA2000 / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB Host	4.0, A2DP	No	Yes
Vivo	Super AMOLED	capacitive touchscreen	16M	5.5" inc	83.4 cm2	73.8%	1080 x 1920 px	16 MP, Single	20 MP, Dual	Android 6.1 (Marshmallow), upgradable to Android 8 (Oreo); Funtouch 3	- Adreno 506	No	64/128 GB, 4 GB RAM	- Octa-core 2.0 GHz Cortex-A53	152.6 Х 74 Х 7 mm	154 g	3050 mAh,  Non-removable Li-Ion	460 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / CDMA2000 / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot		microUSB 2.0, USB Host	4.2, A2DP, LE	No	Yes
Vivo	IPS LCD	capacitive touchscreen	16M	5.88" inc	95.3 cm2	74.5%	1080 x 1920 px	16 MP, Single	20 MP, Dual	Android 6.1 (Marshmallow), upgradable to Android 8 (Oreo); Funtouch 3	- Adreno 510	No	64 GB, 6 GB RAM	- Octa-core (4x1.95 GHz Cortex-A72 & 4x1.44 GHz Cortex-A53)	162 Х 79 Х 7.5 mm	199 g	4000 mAh,  Non-removable Li-Ion	580 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot		microUSB 2.0, USB Host	4.2, A2DP, LE	No	Yes
