brand	technology	touch_screen	display_colors	screen_size	screen_area	screen_to_body_ratio	screen_resolution	rear_camera	front_camera	os	gpu	external_memory	internal_memory	cpu	dimensions	weight	battery	approximate_price	sim_card	net_work	speed	gprs	gps	wifi	nfc	usb	bluetooth	radio	headphone_jack
Samsung	Dynamic AMOLED	capacitive touchscreen	16M	7.3" inc	162.6 cm2	85.7%	1536 x 2152 px	12 MP, Triple	10 MP, Dual	Android 9.0 (Pie)	- Adreno 640	No	512 GB, 12 GB RAM	- Octa-core (1x2.84 GHz Kryo 485 & 3x2.41 GHz Kryo 485 & 4x1.78 GHz Kryo 485)	160.9 Х 62.9 Х 15.5 mm	263 g	4380 mAh,  Non-removable Li-Po	1750 EUR	Nano-SIM, Electronic SIM card (eSIM)	GSM / HSPA / LTE / 5G	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX HD	No	No
Samsung	Dynamic AMOLED	capacitive touchscreen	16M	7.3" inc	162.6 cm2	85.7%	1536 x 2152 px	12 MP, Triple	10 MP, Dual	Android 9.0 (Pie)	- Adreno 640	No	512GB 12GB RAM	- Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)	160.9 Х 117.9 Х 6.9 mm	263 g	4235 mAh,  Non-removable Li-Po	2200 EUR	Nano-SIM	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A (6CA) Cat18 1200/150 Mbps; 5G (2+ Gbps DL)	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX HD	No	No
Samsung	PLS TFT	capacitive touchscreen	16M	6.22" inc	96.6 cm2	82.1%	720 x 1520 px	13 MP, Dual	5 MP, Single	Android 8.1 (Oreo); Experience 9.5	- Mali-T830 MP1	microSD, up to 512 GB (dedicated slot)	32 GB, 3 GB RAM 16 GB, 2 GB RAM	- Octa-core 1.6 GHz Cortex-A53	155.6 Х 75.6 Х 7.7 mm	163 g	3400 mAh,  Non-removable Li-Ion	100 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, WiFi Direct, hotspot		microUSB 2.0	4.2, A2DP, LE	FM radio	Yes
Samsung	Super AMOLED	capacitive touchscreen	16M	6.4" inc	100.5 cm2	85.0%	720 x 1560 px	13 MP, Dual	8 MP, Single	Android 9.0 (Pie)	- Mali-G71 MP2	microSD, up to 1 TB (dedicated slot)	32GB 3GB RAM, UFS2.1	- Octa-core (2x1.6 GHz Cortex-A73 & 6x1.35 GHz Cortex-A53)	158.4 Х 74.7 Х 7.8 mm	169 g	4000 mAh,  Non-removable Li-Ion	110 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		Type-C 1.0 reversible connector	5.0, A2DP, LE	FM radio	Yes
Samsung	PLS TFT	capacitive touchscreen	16M	6.3" inc	97.4 cm2	83.6%	1080 x 2340 px	13 MP, Dual	8 MP, Single	Android 8.1 (Oreo); Experience 9.5	- Mali-G71 MP2	microSD, up to 512 GB (dedicated slot)	64 GB, 4 GB RAM 32 GB, 3 GB RAM	- Octa-core (2x1.8 GHz Kryo 260 Gold & 6x1.6 GHz Kryo 260 Silver)	156.4 Х 74.5 Х 8.8 mm	186 g	5000 mAh,  Non-removable Li-Po	150 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, WiFi Direct, hotspot		2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE	FM radio, RDS, recording	Yes
Samsung	Super AMOLED	capacitive touchscreen	16M	6.4" inc	105.2 cm2	88.1%	1080 x 2340 px	13 MP, Triple	16 MP, Single	Android 8.1 (Oreo)	- Mali-G71 MP2	microSD, up to 512 GB	128 GB, 6 GB RAM 64 GB, 4 GB RAM	- Octa-core (2x1.8 GHz Cortex-A73 & 6x1.6 GHz Cortex-A53)	159 Х 75.1 Х 8.4 mm	0 g	5000 mAh,  Non-removable Li-Po	250 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE		Yes
Samsung	Super AMOLED	capacitive touchscreen	16M	6.4" inc	100.5 cm2	84.2%	1080 x 2340 px	48 MP, Triple	24 MP, Single	Android 9.0 (Pie); One UI	- Mali-G72 MP3	microSD, up to 1 TB (dedicated slot)	64GB 4GB RAM, 128GB 6GB RAM, UFS2.1	- Octa-core (4x2.3 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)	159.0 Х 75.1 Х 8.9 mm	188 g	6000 mAh,  Non-removable Li-Po	180 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE	FM radio, RDS, recording	Yes
Samsung	PLS TFT	capacitive touchscreen	16M	6.3" inc	97.4 cm2	84.9%	1080 x 2340 px	32 MP, Triple	16 MP, Single	Android 9.0 (Pie); One UI	- Adreno 612	microSD, up to 1 TB (uses shared SIM slot)	128 GB, 6 GB RAM 64 GB, 4 GB RAM	- Octa-core (2x2.0 GHz Kryo 460 Gold & 6x1.7 GHz Kryo 460 Silver)	155.3 Х 73.9 Х 7.9 mm	168 g	3500 mAh,  Non-removable Li-Po	260 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE	FM radio	No
Samsung	Dynamic AMOLED	capacitive touchscreen	16M	6.3" inc	98.6 cm2	90.9%	1080 x 2280 px	12 MP, Triple	10 MP, Single	Android 9.0 (Pie); One UI	- Mali-G76 MP12 - EMEA/LATAM-Adreno 640 - USA/China	No	256 GB, 8 GB RAM	- Octa-core (2x2.73 GHz Mongoose M4 & 2x2.4 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55) - EMEA/LATAM-Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485) - USA/China	151 Х 71.8 Х 7.9 mm	168 g	3500 mAh,  Non-removable Li-Ion	950 EUR	Single SIM (Nano-SIM)Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2048/150 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX	FM radio (USA & Canada only)	No
Samsung	Dynamic AMOLED	capacitive touchscreen	16M	6.3" inc	98.6 cm2	90.9%	1080 x 2280 px	12 MP, Triple	10 MP, Single	Android 9.0 (Pie); One UI	- Mali-G76 MP12 - EMEA/LATAM-Adreno 640 - USA/China	No	256 GB, 12 GB RAM	- Octa-core (2x2.73 GHz Mongoose M4 & 2x2.4 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55) - EMEA/LATAM-Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485) - USA/China	151 Х 71.8 Х 7.9 mm	168 g	3500 mAh,  Non-removable Li-Ion	None	Nano-SIM	GSM / CDMA / HSPA / EVDO / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2048/150 Mbps, 5G (2+ Gbps DL)	Yes	Yes, with A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX	FM radio (USA & Canada only)	No
Samsung	Dynamic AMOLED	capacitive touchscreen	16M	6.8" inc	114.0 cm2	91.0%	1440 x 3040 px	12 MP, Quad	10 MP, Single	Android 9.0 (Pie); One UI	- Mali-G76 MP12 - EMEA/LATAM-Adreno 640 - USA/China	microSD, up to 1 TB (uses shared SIM slot) - dual SIM model only	256/512 GB, 12 GB RAM	- Octa-core (2x2.73 GHz Mongoose M4 & 2x2.4 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55) - EMEA/LATAM-Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485) - USA/China	162.3 Х 77.2 Х 7.9 mm	196 g	4300 mAh,  Non-removable Li-Ion	1100 EUR	Single SIM (Nano-SIM)Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2048/150 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX	FM radio (USA & Canada only)	No
Samsung	Dynamic AMOLED	capacitive touchscreen	16M	6.8" inc	114.0 cm2	91.0%	1440 x 3040 px	12 MP, Quad	10 MP, Single	Android 9.0 (Pie); One UI	- Mali-G76 MP12 - EMEA/LATAM-Adreno 640 - USA/China	microSD, up to 1 TB (dedicated slot)	256/512 GB, 12 GB RAM	- Octa-core (2x2.73 GHz Mongoose M4 & 2x2.4 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55) - EMEA/LATAM-Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485) - USA/China	162.3 Х 77.2 Х 7.9 mm	198 g	4300 mAh,  Non-removable Li-Ion	1200 EUR	Nano-SIM	GSM / CDMA / HSPA / EVDO / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2048/150 Mbps, 5G (2+ Gbps DL)	Yes	Yes, with A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX	FM radio (USA & Canada only)	No
Samsung	Dynamic AMOLED	capacitive touchscreen	16M	6.1" inc	93.2 cm2	88.3%	1440 x 3040 px	12 MP, Triple	10 MP, Single	Android 9.0 (Pie)	- Mali-G76 MP12 - EMEA- Adreno 640 - USA/LATAM, China	microSD, up to 512 GB (uses SIM 2 slot) - dual SIM model only	128/512 GB, 8 GB RAM	- Octa-core (2x2.73 GHz Mongoose M4 & 2x2.31 GHz Cortex-A75 & 4x1.95 GHz Cortex-A55) - EMEA-Octa-core (1x2.84 GHz Kryo 485 & 3x2.41 GHz Kryo 485 & 4x1.78 GHz Kryo 485) - USA/LATAM, China	149.9 Х 70.4 Х 7.8 mm	157 g	3400 mAh,  Non-removable Li-Ion	930 EUR	Single SIM (Nano-SIM)Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/150 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX	FM radio (USA & Canada only)	Yes
Samsung	Dynamic AMOLED	capacitive touchscreen	16M	6.7" inc	112.0 cm2	89.4%	1440 x 3040 px	12 MP, Quad	10 MP, Dual	Android 9.0 (Pie)	- Mali-G76 MP12 - EMEA- Adreno 640 - USA/LATAM, China	No	256/512 GB, 8 GB RAM	- Octa-core (2x2.73 GHz Mongoose M4 & 2x2.31 GHz Cortex-A75 & 4x1.95 GHz Cortex-A55) - EMEA-Octa-core (1x2.84 GHz Kryo 485 & 3x2.41 GHz Kryo 485 & 4x1.78 GHz Kryo 485) - USA/LATAM, China	162.6 Х 77.1 Х 7.9 mm	198 g	4500 mAh,  Non-removable Li-Ion	1160 EUR	Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/150 Mbps; 5G	Yes	Yes, with A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX	FM radio (USA & Canada only)	Yes
Samsung	Dynamic AMOLED	capacitive touchscreen	16M	6.4" inc	102.2 cm2	87.5%	1440 x 3040 px	12 MP, Triple	10 MP, Dual	Android 9.0 (Pie)	- Mali-G76 MP12 - EMEA- Adreno 640 - USA/LATAM, China	microSD, up to 512 GB (uses SIM 2 slot) - dual SIM model only	1 TB, 12 GB RAM, 128/512 GB, 8 GB RAM	- Octa-core (2x2.7 GHz Mongoose M4 & 2x2.3 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55) - EMEA-Octa-core (1x2.8 GHz Kryo 485 & 3x2.4 GHz Kryo 485 & 4x1.7 GHz Kryo 485) - USA/LATAM, China	157.6 Х 74.1 Х 7.8 mm	175 g	4100 mAh,  Non-removable Li-Ion	1050 EUR	Single SIM (Nano-SIM)Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/150 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX	FM radio (USA & Canada only)	Yes
Samsung	Dynamic AMOLED	capacitive touchscreen	16M	5.8" inc	82.8 cm2	83.3%	1080 x 2280 px	12 MP, Dual	10 MP, Single	Android 9.0 (Pie)	- Mali-G76 MP12 - EMEA-Adreno 640 - USA/LATAM, China	microSD, up to 512 GB (uses SIM 2 slot) - dual SIM model only	256 GB, 8 GB RAM 128 GB, 6 GB RAM	- Octa-core (2x2.73 GHz Mongoose M4 & 2x2.31 GHz Cortex-A75 & 4x1.95 GHz Cortex-A55) - EMEA-Octa-core (1x2.84 GHz Kryo 485 & 3x2.41 GHz Kryo 485 & 4x1.78 GHz Kryo 485) - USA/LATAM, China	142.2 Х 69.9 Х 7.9 mm	150 g	3100 mAh,  Non-removable Li-Ion	780 EUR	Single SIM (Nano-SIM)Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/150 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX	FM radio (USA & Canada only)	Yes
Samsung	PLS TFT	capacitive touchscreen	16M	5" inc	68.9 cm2	64.6%	720 x 1280 px	16 MP, Single	5 MP, Single	Android 9.0 (Pie)	- Mali-G71 MP2	microSD, up to 1 TB (dedicated slot)	32 GB, 3 GB RAM	- Octa-core (2x1.6 GHz Cortex-A73 & 6x1.6 GHz Cortex-A53)	146.2 Х 73.3 Х 9.7 mm	172 g	2800 mAh,  Removable Li-Ion	260 EUR	Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS, GLONASS, GALILEO, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE	FM radio	Yes
Samsung	IPS LCD	capacitive touchscreen	16M	5.1" inc	71.7 cm2	56.1%	1440 x 2560 px	12 MP, Single	8 MP, Single	Android 8.0 (Oreo)	- Mali-G72 MP18	microSDXC (dedicated slot)	64GB 4GB RAM	- Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55)	158.5 Х 80.7 Х 14.2 mm	256 g	4500 mAh, Removable Li-Po	1000 EUR	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps	Yes	Yes, with A-GPS, GLONASS, GALILEO	Wi-Fi 802.11 a/b/g/n/ac/ax/i/r, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE		Yes
Samsung	Super AMOLED	capacitive touchscreen	16M	5.6" inc	79.6 cm2	75.0%	720 x 1480 px	16 MP, Single	16 MP, Single	Android 8.0 (Oreo), upgradable to Android 10, One UI 2.0	- Mali-T830 MP1	microSD, up to 256 GB (dedicated slot)	64 GB, 4 GB RAM 32 GB, 3 GB RAM	- Octa-core 1.6 GHz Cortex-A53	149.9 Х 70.8 Х 7.7 mm	159 g	3000 mAh,  Non-removable Li-Ion	200 EUR	Single SIM (Nano-SIM)Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n, WiFi Direct, hotspot	Yes (optional)	microUSB 2.0	4.2, A2DP, LE	FM radio	Yes
