brand	technology	touch_screen	display_colors	screen_size	screen_area	screen_to_body_ratio	screen_resolution	rear_camera	front_camera	os	gpu	external_memory	internal_memory	cpu	dimensions	weight	battery	approximate_price	sim_card	net_work	speed	gprs	gps	wifi	nfc	usb	bluetooth	radio	headphone_jack
Lenovo	IPS LCD	capacitive touchscreen	16M	6.8" inc	127.5 cm2	70.7%	1080 x 1920 px	13 MP, Single	5 MP, Single	Android 5.0 (Lollipop)	- Adreno 405	microSD, up to 64 GB (uses SIM 2 slot)	32 GB, 2 GB RAM	- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)	186.6 Х 96.6 Х 7.6 mm	229 g	3500 mAh,  Non-removable Li-Po	250 EUR	Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, WiFi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	66.8%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 4.4.2 (KitKat), upgradable to 5 (Lollipop)	- Adreno 306	microSD, up to 32 GB (dedicated slot)	8 GB, 2 GB RAM	- Quad-core 1.2 GHz Cortex-A53	143.3 Х 72 Х 7.7 mm	128 g	2150 mAh,  Non-removable Li-Po	280 EUR	Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	72.1%	1080 x 1920 px	13 MP, Single	5 MP, Single	Android 5.1 (Lollipop)	- Adreno 405	microSD, up to 256 GB (dedicated slot)	32 GB, 2 GB RAM	- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.1 GHz Cortex-A53)	152.9 Х 75.6 Х 9.9 mm	189 g	5000 mAh,  Non-removable Li-Po	380 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot	Yes	microUSB 2.0, USB On-The-Go	4.1, LE	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	68.1%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 5.1 (Lollipop)	- Mali-T720MP2	microSD, up to 32 GB (dedicated slot)	16 GB, 2 GB RAM	- Quad-core 1.0 GHz Cortex-A53	141 Х 71.8 Х 9.3 mm	148 g	4000 mAh,  Non-removable Li-Po	110 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0, USB On-The-Go	4.1, A2DP, LE	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	67.9%	1080 x 1920 px	13 MP, Single	8 MP, Dual	Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow)	- Mali-T760MP2	microSD, up to 256 GB (uses SIM 2 slot)	32 GB, 3 GB RAM	- Octa-core 1.7 GHz Cortex-A53	143.3 Х 70.8 Х 7.8 mm	132 g	2420 mAh,  Non-removable Li-Po	270 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, WiFi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	69.3%	1080 x 1920 px	16 MP, Single	8 MP, Single	Android 5.0.2 (Lollipop)	- Adreno 405	microSD, up to 256 GB (dedicated slot)	32 GB, 3 GB RAM	- Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)	142 Х 70 Х 7.3 mm	145 g	3000 mAh,  Non-removable Li-Po	300 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual band, hotspot		microUSB 2.0	4.1, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5.3" inc	77.4 cm2	74.6%	1080 x 1920 px	13 MP, Single	13 MP, Single	Android 4.4 (KitKat); Vibe UI 2	- Adreno 405	microSD, up to 256 GB (uses SIM 2 slot)	32 GB, 2 GB RAM	- Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)	146.3 Х 71 Х 7 mm	140 g	2410 mAh,  Non-removable Li-Po	330 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n/ac, dual band, hotspot		microUSB 2.0	4.0, A2DP, LE	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	70.8%	1080 x 1920 px	21 MP, Single	8 MP, Single	Android 5.1 (Lollipop)	- Adreno 418	microSD, up to 256 GB (uses SIM 2 slot)	32/64 GB, 3 GB RAM	- Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57)	154 Х 76.5 Х 9.3 mm	175 g	3500 mAh,  Non-removable Li-Po	300 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot	Yes	microUSB 2.0	4.1, A2DP, LE	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	71.0%	1080 x 1920 px	13 MP, Single	5 MP, Single	Android 5.1 (Lollipop)	- Mali-T720MP3	microSD, up to 256 GB (uses SIM 2 slot)	16 GB, 2 GB RAM	- Octa-core 1.3 GHz Cortex-A53	153.6 Х 76.5 Х 9.2 mm	0 g	3300 mAh,  Non-removable Li-Po	320 EUR	Hybrid Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, dual-band, WiFi Direct, hotspot		microUSB 2.0	4.1, A2DP, LE	No	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	69.3%	1080 x 1920 px	13 MP, Single	8 MP, Single	Android 5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow)	- Adreno 330	No	64 GB, 3 GB RAM	- Quad-core 2.5 GHz Krait 400	155.7 Х 77.3 Х 8.9 mm	175 g	4100 mAh,  Non-removable Li-Po	320 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot		3.0, Type-C 1.0 reversible connector	4.1, A2DP, LE	No	Yes
Lenovo		capacitive touchscreen	16M	4" inc	45.5 cm2	61.3%	480 x 800 px	2 MP, Single	0 MP,	Android 4.2.2 (Jelly Bean)	- Mali-400	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.3 GHz Cortex-A7	117 Х 63.5 Х 12.2 mm	121 g	1300 mAh,  Removable Li-Ion	50 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0, A2DP	FM radio	Yes
Lenovo	TFT	capacitive touchscreen		4" inc	45.5 cm2	57.8%	480 x 800 px	5 MP, Single	2 MP, Single	Android 4.4.2 (KitKat)	- Mali-400	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.3 GHz Cortex-A7	123.5 Х 63.8 Х 10.2 mm	130 g	1500 mAh,  Removable Li-Ion	70 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, LE	FM radio	Yes
Lenovo		capacitive touchscreen	16M	4.5" inc	55.8 cm2	61.7%	480 x 854 px	5 MP, Single	2 MP, Single	Android 4.4.2 (KitKat)	- Mali-400MP2	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	132 Х 68.5 Х 11 mm	0 g	2000 mAh,  Removable Li-Po	90 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo		capacitive touchscreen	16M	4.5" inc	55.8 cm2	62.5%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.2.2 (Jelly Bean)	- Mali-400MP2	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	132 Х 67.6 Х 11.1 mm	145 g	2000 mAh,  Removable Li-Po	70 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS			microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo		capacitive touchscreen	16M	5" inc	68.9 cm2	68.5%	480 x 854 px	5 MP, Single	2 MP, Single	Android 4.4.2 (KitKat)	- Mali-400MP2	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	139.6 Х 72 Х 10 mm	148 g	2000 mAh,  Removable Li-Po	100 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	66.5%	480 x 854 px	8 MP, Single	2 MP, Single	Android 4.4.2 (KitKat)	- Mali-400MP2	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	141.5 Х 73.2 Х 9.1 mm	170 g	2000 mAh,  Removable Li-Po	120 EUR	Mini-SIM	GSM / HSPA / LTE	HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo		capacitive touchscreen		5" inc	68.9 cm2	64.6%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.2.2 (Jelly Bean)	- Mali-400MP2	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	145 Х 73.5 Х 10.8 mm	165 g	2000 mAh,  Removable Li-Po	110 EUR	Dual SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	69.3%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 4.4.2 (KitKat)	- Mali-450MP4	microSD, up to 32 GB (dedicated slot)	16 GB, 2 GB RAM	- Octa-core 1.7 GHz Cortex-A7	140.5 Х 70.8 Х 9 mm	180 g	2500 mAh,  Removable Li-Ion	150 EUR	Mini-SIM	GSM / HSPA / LTE	HSPA, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo		capacitive touchscreen	16M	5.5" inc	83.4 cm2	72.2%	540 x 960 px	5 MP, Single	0.3 MP, Single	Android 4.2.2 (Jelly Bean)	- Mali-450MP4	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Octa-core 1.4 GHz Cortex-A7	150 Х 77 Х 8.9 mm	161 g	2500 mAh,  Removable Li-Ion	160 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	66.9%	720 x 1280 px	8 MP, Single	1.6 MP, Single	Android 4.2 (Jelly Bean)	- Mali-400MP2	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	142 Х 72.5 Х 9.2 mm	163.3 g	2250 mAh,  Removable Li-Po	140 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	6" inc	99.2 cm2	70.9%	540 x 960 px	5 MP, Single	0.3 MP, Single	Android 4.2.2 (Jelly Bean)	- Mali-400MP2	microSD, up to 64 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	164 Х 85.4 Х 9.3 mm	196 g	2500 mAh,  Removable Li-Ion	130 EUR	Dual SIM (Dual stand-by)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	6" inc	99.2 cm2	70.9%	540 x 960 px	8 MP, Single	0.3 MP, Single	Android 4.2.2 (Jelly Bean)	- Mali-400MP2	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	164 Х 85.4 Х 9 mm	192 g	2500 mAh,  Removable Li-Ion	120 EUR	Dual SIM	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	72.8%	720 x 1280 px	13 MP, Single	2 MP, Single	Android 4.4.2 (KitKat)	- Mali-450MP4	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Octa-core 1.4 GHz Cortex-A7	149.5 Х 76.6 Х 8.7 mm	173 g	2500 mAh,  Removable Li-Po	160 EUR	Dual SIM	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	6" inc	99.2 cm2	70.1%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 4.4.2 (KitKat)	- Mali-T760	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Octa-core 1.7 GHz Cortex-A53	169.3 Х 83.6 Х 8.7 mm	170 g	3300 mAh,  Removable Li-Ion	160 EUR	Dual SIM	GSM / HSPA / LTE	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo		capacitive touchscreen	16M	5.3" inc	77.4 cm2	69.2%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 4.2.2 (Jelly Bean)	- Mali-450MP4	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM/ 16 GB, 2 GB RAM	- Octa-core 1.4 GHz Cortex-A7	146 Х 76.7 Х 7.9 mm	146 g	2000 mAh,  Removable Li-Ion	150 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM	TD-SCDMA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	69.3%	720 x 1280 px	8 MP, Single	2 MP, Single	Android 4.4.2 (KitKat)	- Adreno 306	microSD, up to 32 GB (dedicated slot)	16 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A53	141 Х 70.5 Х 7.9 mm	128 g	2300 mAh,  Removable Li-Ion	80 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / LTE	TD-SCDMA, TD-LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP, LE	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	70.5%	720 x 1280 px	8 MP, Single	2 MP, Single	Android 4.3 (Jelly Bean)	- Adreno 302	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	139.8 Х 69.9 Х 8.1 mm	129 g	2150 mAh,  Removable Li-Po	170 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 42.2/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	4.7" inc	60.9 cm2	64.6%	540 x 960 px	8 MP, Single	0.3 MP, Single	Android 4.2 (Jelly Bean)	- Mali-400MP2	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	137 Х 68.8 Х 10 mm	151 g	3000 mAh,  Removable Li-Po	170 EUR	Dual SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo		capacitive touchscreen	16M	5" inc	68.9 cm2	68.8%	720 x 1280 px	13 MP, Single	5 MP, Single	Android 4.2 (Jelly Bean)	- Mali-400MP2	No	16 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	141 Х 71 Х 8.2 mm	140 g	2000 mAh,  Non-removable Li-Po	200 EUR	Dual SIM (Micro-SIM)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	71.0%	720 x 1280 px	8 MP, Single	1.6 MP, Single	Android 4.4.2 (KitKat)	- Adreno 305	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	151 Х 77.8 Х 9 mm	175 g	2500 mAh,  Removable Li-Po	210 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5.3" inc	77.4 cm2	67.3%	720 x 1280 px	8 MP, Single	1.6 MP, Single	Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)	- Mali-400MP2	No	16 GB, 2 GB RAM	- Quad-core 1.3 GHz Cortex-A7	149.5 Х 77 Х 10.3 mm	190 g	4000 mAh,  Non-removable Li-Po	250 EUR	Dual SIM (Micro-SIM)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0, A2DP	FM radio	Yes
Lenovo	Super AMOLED	capacitive touchscreen	16M	5" inc	68.9 cm2	65.8%	720 x 1280 px	13 MP, Single	8 MP, Single	Android 4.4.4 (KitKat)	- Adreno 306	No	16/32 GB, 1/2 GB RAM	- Quad-core 1.2 GHz Cortex-A53	146 Х 71.7 Х 6.9 mm	129 g	2300 mAh,  Non-removable Li-Ion	260 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot	Yes	microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	6" inc	99.2 cm2	74.3%	720 x 1280 px	8 MP, Single	1.6 MP, Single	Android 4.2 (Jelly Bean)	- Mali-450MP4	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Octa-core 1.7 GHz Cortex-A7	159 Х 84 Х 8.7 mm	171.5 g	3000 mAh,  Removable Li-Ion	180 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	71.7%	1080 x 1920 px	13 MP, Single	5 MP, Single	Android 4.4 (KitKat), upgradable to 5.0 (Lollipop)	- PowerVR G600	No	32 GB, 2 GB RAM	- Octa-core (4x2.0 GHz Cortex-A17 & 4x1.7 GHz Cortex-A7)	140.2 Х 68.6 Х 7.3 mm	120 g	2300 mAh,  Non-removable Li-Po	270 EUR	Single SIM (Micro-SIM)Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n/ac, dual band, hotspot		microUSB 2.0	4.1, A2DP, LE	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	73.5%	720 x 1280 px	13 MP, Single	8 MP, Single	Android 4.4 (KitKat)	- Adreno 306	No	32 GB, 2 GB RAM	- Quad-core 1.2 GHz Cortex-A53	148.5 Х 76.4 Х 7.8 mm	158 g	3000 mAh,  Non-removable Li-Po	430 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n/ac, dual band, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	6" inc	99.2 cm2	78.3%	1440 x 2560 px	16 MP, Single	5 MP, Single	Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop)	- Adreno 330	No	32 GB, 3 GB RAM	- Quad-core 2.5 GHz Krait 400	156 Х 81.3 Х 7.7 mm	179 g	4000 mAh,  Non-removable Li-Po	430 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, dual band, hotspot	Yes	microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo		capacitive touchscreen		3.5" inc	36.5 cm2	%	320 x 480 px	2 MP, Single	0 MP,	Android 2.3 (Gingerbread)	- Mali-400	microSD, up to 32 GB (dedicated slot)	512 MB, 256 MB RAM	- Dual-core 1.0 GHz Cortex-A7	Х Х mm	112 g	1300 mAh,  Removable Li-Po	70 EUR	Dual SIM (Mini-SIM)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	No	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	2.0	FM radio	Yes
Lenovo		capacitive touchscreen		4" inc	45.5 cm2	57.4%	480 x 800 px	2 MP, Single	0 MP,	Android 4.2.2 (Jelly Bean)	- Mali-400	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.3 GHz Cortex-A7	124 Х 64 Х 11.7 mm	120 g	1500 mAh,  Removable Li-Po	70 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	A-GPS only	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0	FM radio	Yes
Lenovo		capacitive touchscreen		4" inc	45.5 cm2	56.7%	480 x 800 px	5 MP, Single	0 MP,	Android 4.0.4 (Ice Cream Sandwich)	- PowerVR SGX531u	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.0 GHz Cortex-A9	125.6 Х 64 Х 10.1 mm	131 g	1500 mAh,  Removable Li-Ion	70 EUR	Dual SIM (Mini-SIM)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, hotspot		microUSB 2.0	3.0	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	4.5" inc	55.8 cm2	63.4%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.2.2 (Jelly Bean)	- Mali-400	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.3 GHz Cortex-A7	132 Х 66.7 Х 9.9 mm	146 g	2000 mAh,  Removable Li-Po	110 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Lenovo		capacitive touchscreen	16M	4.5" inc	55.8 cm2	64.5%	480 x 854 px	3.15 MP, Single	0 MP,	Android 4.0.4 (Ice Cream Sandwich)	- PowerVR SGX531u	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.0 GHz Cortex-A9	131 Х 66 Х 10 mm	159 g	2500 mAh,  Removable Li-Ion	80 EUR	Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	2.0, A2DP	FM radio	Yes
Lenovo	TFT	capacitive touchscreen	16M	4" inc	45.5 cm2	56.5%	480 x 800 px	3.15 MP, Single	0 MP,	Android 2.3.6 (Gingerbread)	- PowerVR SGX531	microSD, up to 32 GB (dedicated slot)	512 MB RAM, 512 MB	- 1.0 GHz Cortex-A9	124 Х 65 Х 11 mm	134 g	1500 mAh,  Removable Li-Ion	90 EUR	Dual SIM (Mini-SIM)	GSM / HSPA	HSPA	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	Yes	FM radio	Yes
Lenovo	IPS LCD	capacitive touchscreen	16M	4.5" inc	55.8 cm2	59.5%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.1 (Jelly Bean)	- Adreno 203	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A5	136 Х 69 Х 10.4 mm	130 g	2000 mAh,  Removable Li-Po	150 EUR	Dual SIM (Mini-SIM)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual band		microUSB 2.0	3.0	FM radio	Yes
