brand	technology	touch_screen	display_colors	screen_size	screen_area	screen_to_body_ratio	screen_resolution	rear_camera	front_camera	os	gpu	external_memory	internal_memory	cpu	dimensions	weight	battery	approximate_price	sim_card	net_work	speed	gprs	gps	wifi	nfc	usb	bluetooth	radio	headphone_jack
Alcatel	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	71.0%	1080 x 1920 px	13.1 MP, Single	2 MP, Single	Android 4.2.1 (Jelly Bean), upgradable to 4.4.4 (KitKat)	- Mali-450MP4	No	16 GB/ 32 GB (optional), 2 GB RAM	- Octa-core 2.0 GHz Cortex-A7	140.4 Х 69.1 Х 7.9 mm	125 g	2500 mAh,  Non-removable Li-Ion	290 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot		microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	256K	3.5" inc	36.5 cm2	52.3%	320 x 480 px	2 MP, Single	0 MP,	Android 4.2 (Jelly Bean)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.0 GHz	112.5 Х 62 Х 12 mm	100 g	1300 mAh,  Removable Li-Ion	80 EUR	Single SIM (Mini-SIM)Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	4" inc	45.5 cm2	58.2%	480 x 800 px	3.15 MP, Single	0.3 MP, Single	Android 5.0 (Lollipop)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Quad-core 1.2 GHz	121.5 Х 64.4 Х 12.4 mm	125 g	2000 mAh,  Removable Li-Ion	None	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	4.5" inc	55.8 cm2	64.4%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.4.2 (KitKat)	- Adreno 306	microSD, up to 32 GB (dedicated slot)	8 GB (5 GB user available), 1 GB RAM	- Quad-core 1.2 GHz Cortex-A53	132.5 Х 65.4 Х 10 mm	147 g	2000 mAh,  Removable Li-Ion	130 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	4.5" inc	55.8 cm2	64.4%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.4 (KitKat)	- Adreno 306	microSD, up to 32 GB (dedicated slot)	8 GB (5 GB user available), 1 GB RAM	- Quad-core 1.2 GHz Cortex-A53	132.5 Х 65.4 Х 9.9 mm	147 g	2000 mAh,  Removable Li-Ion	180 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	5" inc	68.9 cm2	68.3%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 5.0 (Lollipop)	None	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.2 GHz	141 Х 71.5 Х 9.7 mm	170 g	2500 mAh,  Removable Li-Ion	None	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot	Yes (7043Y / 7043K)	microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	68.4%	720 x 1280 px	8 MP, Single	2 MP, Single	Android 5.0 (Lollipop)	None	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.2 GHz	141 Х 71.5 Х 8.9 mm	151 g	2500 mAh,  Removable Li-Ion	None	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot	Yes (7044Y)	microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	256K	4" inc	45.5 cm2	58.0%	480 x 800 px	3.15 MP, Single	0 MP,	Android 4.2 (Jelly Bean)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.3 GHz	122 Х 64.4 Х 12 mm	116 g	1300 mAh,  Removable Li-Ion	40 EUR	Single SIM (Mini-SIM)Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	5.5" inc	83.4 cm2	71.3%	540 x 960 px	8 MP, Single	2 MP, Single	Android 4.2 (Jelly Bean)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.3 GHz	151 Х 77.5 Х 9.5 mm	189 g	2500 mAh,  Non-removable Li-Ion	140 EUR	Dual SIM, (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA (optional)		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	256K	3.5" inc	36.5 cm2	52.4%	320 x 480 px	2 MP, Single	0.3 MP, Single	Android 4.4.2 (KitKat)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.0 GHz	112.2 Х 62 Х 12 mm	101 g	1300 mAh,  Removable Li-Ion	80 EUR	Mini-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	256K	4" inc	45.5 cm2	58.2%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.4.2 (KitKat)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.3 GHz	121.6 Х 64.4 Х 12.1 mm	114 g	1400 mAh,  Removable Li-Ion	130 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot	Yes	microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	4.5" inc	55.8 cm2	62.0%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.4.2 (KitKat)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Quad-core 1.3 GHz	132.5 Х 67.9 Х 10 mm	150 g	1800 mAh,  Removable Li-Ion	100 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio	Yes
Alcatel	TFT	capacitive touchscreen	256K	2.8" inc	24.3 cm2	44.5%	240 x 320 px	2 MP, Single	0 MP,	Android 4.2.2 (Jelly Bean)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.0 GHz	97 Х 56.2 Х 12 mm	78 g	1000 mAh,  Removable Li-Ion	90 EUR	Yes	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct	Yes (optional)	microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	67.8%	540 x 960 px	5 MP, Single	0.3 MP, Single	Android 4.4.2 (KitKat)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.2 GHz	141 Х 72.1 Х 9.9 mm	149 g	2000 mAh,  Removable Li-Ion	120 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	4" inc	45.5 cm2	57.5%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.3 (Jelly Bean)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.2 GHz	123 Х 64.4 Х 9.9 mm	130 g	2000 mAh,  Removable Li-Ion	120 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot	Yes	microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	67.9%	540 x 960 px	5 MP, Single	0.3 MP, Single	Android 4.4.2 (KitKat)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.3 GHz	141 Х 72 Х 9.4 mm	162 g	3000 mAh,  Removable Li-Ion	140 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot	Yes	microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	5.9" inc	96.0 cm2	70.0%	720 x 1280 px	8 MP, Single	2 MP, Single	Android 4.3 (Jelly Bean)	None	microSD, up to 32 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.2 GHz	162.4 Х 84.4 Х 8.6 mm	182 g	3400 mAh,  Non-removable Li-Ion	280 EUR	Single SIMDual SIM (dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot	Yes	microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	4.3" inc	51.0 cm2	64.7%	480 x 854 px	5 MP, Single	0.3 MP, Single	Android 4.2 (Jelly Bean)	- Mali-400	microSD, up to 32 GB (dedicated slot) - single-SIM model	4 GB, 512 MB RAM (Singlel SIM)/ 8 GB, 512 MB RAM (Dual SIM)	- Dual-core 1.3 GHz Cortex-A7	127.1 Х 62 Х 7.9 mm	96 g	1700 mAh,  Non-removable Li-Ion	130 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	4" inc	45.5 cm2	58.6%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR SGX531	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- 1.0 GHz Cortex-A9	121.5 Х 64 Х 11.8 mm	136.5 g	1400 mAh,  Removable Li-Ion	70 EUR	Mini-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	4.5" inc	55.8 cm2	63.9%	540 x 960 px	5 MP, Single	0.3 MP, Single	Android 4.2 (Jelly Bean)	- PowerVR SGX544	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	130.3 Х 67 Х 9 mm	130 g	1800 mAh,  Removable Li-Ion	110 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	256K	3.5" inc	36.5 cm2	50.9%	320 x 480 px	3.15 MP, Single	0 MP,	Firefox OS 1.0	- Adreno 200	microSD, up to 32 GB (dedicated slot), 2 GB included	160 MB, 512 MB ROM, 256 MB RAM	- 1.0 GHz Cortex-A5	115 Х 62.3 Х 12.2 mm	108 g	1400 mAh,  Removable Li-Ion	120 EUR	Mini-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n		microUSB 2.0	3.0	Stereo FM radio	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	6" inc	99.2 cm2	77.7%	1080 x 1920 px	13 MP, Single	2 MP, Single	Android 4.2.2 (Jelly Bean)	- PowerVR SGX544	microSD, up to 32 GB (dedicated slot) - single-SIM model	8 GB (single SIM)/ 16 GB (dual SIM), 2 GB RAM	- Quad-core 1.5 GHz Cortex-A7	158.5 Х 80.6 Х 8.5 mm	177.6 g	3400 mAh,  Non-removable Li-Ion	370 EUR	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 42.2/11.5 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	4.66" inc	59.9 cm2	66.7%	540 x 960 px	8 MP, Single	2 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR SGX531u	microSD, up to 32 GB (dedicated slot) - single-SIM model	4 GB / 13.3 GB (dual SIM version), 1 GB RAM	- Dual-core 1.0 GHz Cortex-A9	133 Х 67.5 Х 7.9 mm	109 g	1800 mAh,  Non-removable Li-Ion	230 EUR	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/0.384 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	4.7" inc	60.9 cm2	66.3%	720 x 1280 px	13 MP, Single	1.3 MP, Single	Android 4.2 (Jelly Bean)	- PowerVR SGX544	No	16 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	138 Х 66.6 Х 7.5 mm	117.4 g	2000 mAh,  Non-removable Li-Ion	360 EUR	Micro-SIM	GSM / HSPA	HSPA 42.2/11.5 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot		microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	4.7" inc	60.9 cm2	68.3%	720 x 1280 px	8 MP, Single	1.3 MP, Single	Android 4.2 (Jelly Bean)	- PowerVR SGX531u	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Dual-core 1.2 GHz Cortex-A9	133.5 Х 66.8 Х 7.4 mm	110 g	2000 mAh,  Non-removable Li-Ion	160 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	AMOLED	capacitive touchscreen	16M	4.65" inc	59.6 cm2	64.7%	720 x 1280 px	8 MP, Single	1.3 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR SGX531T	No	16 GB, 1 GB RAM	- Dual-core 1.2 GHz Cortex-A9	134.4 Х 68.5 Х 6.5 mm	115 g	1800 mAh,  Non-removable Li-Ion	270 EUR	Micro-SIM	GSM / HSPA	HSPA 7.2/0.384 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	No, included adaptor for 3.5mm
Alcatel	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	72.7%	1080 x 1920 px	13.1 MP, Single	2.1 MP, Single	Android 4.2.1 (Jelly Bean)	- PowerVR SGX544	microSD, up to 32 GB (dedicated slot)	8/16 GB, 2 GB RAM	- Quad-core 1.5 GHz Cortex-A7	140.4 Х 67.5 Х 6.9 mm	130 g	2000 mAh,  Non-removable Li-Ion	370 EUR	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 42.2/11.5 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot		microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	4" inc	45.5 cm2	58.6%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR SGX531	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM/ 1 GB RAM (only OT-5020W model)	- 1.0 GHz Cortex-A9	121.5 Х 64 Х 11.8 mm	136.5 g	1400 mAh,  Removable Li-Ion	140 EUR	Single SIM (Mini-SIM)Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	touchscreen	256K	3.5" inc	36.5 cm2	50.9%	320 x 480 px	2 MP, Single	0 MP,	Android 2.3 (Gingerbread)	None	microSD, up to 32 GB (dedicated slot)	512 MB, 256 MB RAM	- 1.0 GHz	115 Х 62.3 Х 12.2 mm	118 g	1300 mAh,  Removable Li-Ion	50 EUR	Single SIM (Mini-SIM)Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	No	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	256K	3.5" inc	36.5 cm2	52.3%	320 x 480 px	2 MP, Single	0 MP,	Android 4.2 (Jelly Bean)	None	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.0 GHz	112.5 Х 62 Х 12 mm	100 g	1300 mAh,  Removable Li-Ion	70 EUR	Single SIM (Mini-SIM)Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	256K	4" inc	45.5 cm2	58.0%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.2 (Jelly Bean)	- Mali-400	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.3 GHz Cortex-A7	122 Х 64.4 Х 12 mm	110 g	1300 mAh,  Removable Li-Ion	80 EUR	Single SIM (Mini-SIM)Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	256K	3.5" inc	36.5 cm2	51.8%	320 x 480 px	3.15 MP, Single	0.3 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR SGX531	microSD, up to 32 GB (dedicated slot)	4 GB (2 GB user available), 512 MB RAM	- 1.0 GHz Cortex-A9	115 Х 61.2 Х 12.2 mm	122 g	1400 mAh,  Removable Li-Ion	100 EUR	Mini-SIM	GSM / HSPA	HSPA 7.2/0.384 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	5" inc	71.2 cm2	63.5%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.1.2 (Jelly Bean)	- Adreno 203	microSD, up to 32 GB (dedicated slot)	4 GB (2.4 GB user available), 512 MB RAM	- Dual-core 1.2 GHz Cortex-A5	143 Х 78.4 Х 9.8 mm	163 g	2500 mAh,  Removable Li-Ion	170 EUR	Single SIM (Mini-SIM)Dual SIM (Mini-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	63.8%	720 x 1280 px	8 MP, Single	0.3 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR SGX544	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	144 Х 75 Х 8.5 mm	135 g	2500 mAh,  Removable Li-Ion	220 EUR	Micro-SIM	GSM / HSPA	HSPA 42.2/11.5 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	5" inc	68.9 cm2	63.8%	1080 x 1920 px	12 MP, Single	1 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR SGX544	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	144 Х 75 Х 8.5 mm	0 g	2500 mAh,  Removable Li-Ion	620 EUR	Micro-SIM	GSM / HSPA	HSPA 42.2/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel		capacitive touchscreen	16M	4.5" inc	55.8 cm2	63.9%	540 x 960 px	8 MP, Single	1.3 MP, Single	Android 4.2 (Jelly Bean)	- PowerVR SGX544	microSD, up to 32 GB (dedicated slot)	4 GB (2.4 GB user available), 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	130.3 Х 67 Х 9 mm	0 g	1800 mAh,  Removable Li-Ion	None	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 42.2/11.5 Mbps (Single SIM model)	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel		capacitive touchscreen	16M	4.65" inc	59.6 cm2	63.9%	480 x 854 px	8 MP, Single	2 MP, Single	Android 4.1 (Jelly Bean)	None	microSD, up to 32 GB (dedicated slot)	4 GB (2.4 GB user available), 1 GB RAM	- Dual-core 1.2 GHz	134 Х 69.6 Х 10.9 mm	0 g	2200 mAh,  Removable Li-Ion	None	Micro-SIM	GSM / HSPA / LTE	HSPA, LTE Cat3 100/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	AMOLED	capacitive touchscreen	16M	4" inc	45.5 cm2	63.5%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR SGX531u	microSD, up to 32 GB (dedicated slot)	4 GB (2.4 GB user available), 512 MB RAM	- Dual-core 1.0 GHz Cortex-A9	117.9 Х 60.8 Х 9.7 mm	119.5 g	1500 mAh,  Removable Li-Ion	220 EUR	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	Yes	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA		microUSB 2.0	4.0, A2DP	FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	256K	3.5" inc	36.5 cm2	50.9%	320 x 480 px	2 MP, Single	0 MP,	Android 2.3 (Gingerbread)	- PowerVR SGX531	microSD, up to 32 GB (dedicated slot)	512 MB, 256 MB RAM	- 1.0 GHz Cortex-A9	115 Х 62.3 Х 12.2 mm	118 g	1400 mAh,  Removable Li-Ion	100 EUR	Mini-SIM	GSM / HSPA	HSPA 7.2/0.384 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	TFT	capacitive touchscreen	16M	4.5" inc	55.8 cm2	62.7%	540 x 960 px	5 MP, Single	0.3 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR SGX531u	microSD, up to 32 GB (dedicated slot)	4 GB (1 GB user available), 512 MB RAM	- Dual-core 1.0 GHz Cortex-A9	131 Х 68 Х 10.9 mm	139 g	1800 mAh,  Removable Li-Ion	150 EUR	Mini-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot	Yes (OT-5035Y model only)	microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Alcatel	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	63.8%	720 x 1280 px	8 MP, Single	1.3 MP, Single	Android 4.1 (Jelly Bean)	- PowerVR SGX544	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	144 Х 75 Х 8.7 mm	135 g	2500 mAh,  Removable Li-Ion	350 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
