brand	technology	touch_screen	display_colors	screen_size	screen_area	screen_to_body_ratio	screen_resolution	rear_camera	front_camera	os	gpu	external_memory	internal_memory	cpu	dimensions	weight	battery	approximate_price	sim_card	net_work	speed	gprs	gps	wifi	nfc	usb	bluetooth	radio	headphone_jack
Nokia	P-OLED	capacitive touchscreen	16M	5.5" inc	83.4 cm2	81.1%	1440 x 2560 px	12 MP, Dual	5 MP, Single	Android 8.0 (Oreo), upgradable to Android 9.0 (Pie); Android One	- Adreno 540	No	128 GB, 6 GB RAM	- Octa-core (4x2.5 GHz Kryo & 4x1.8 GHz Kryo)	140.9 Х 73 Х 7.5 mm	177 g	3260 mAh,  Non-removable Li-Ion	550 EUR	Single SIM (Nano-SIM)Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE	No	No
Nokia	IPS LCD	capacitive touchscreen	16M	6.18" inc	95.3 cm2	81.2%	1080 x 2280 px	12 MP, Dual	20 MP, Single	Android 9.0 (Pie); Android One	- Adreno 616	microSD, up to 400 GB (uses SIM 2 slot)	64 GB, 4 GB RAM - Nokia 8.164/128 GB, 4/6 GB RAM - Nokia X7Y	- Octa-core (2x2.2 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver)	154.8 Х 75.8 Х 8 mm	180 g	3500 mAh,  Non-removable Li-Ion	400 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE	No	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	5.8" inc	85.1 cm2	81.5%	1080 x 2280 px	16 MP, Dual	16 MP, Single	Android 8.1 (Oreo), upgradable to Android 9.0 (Pie); Android One	- Adreno 509	microSD, up to 400 GB (uses SIM 2 slot)	64 GB, 4 GB RAM (6.1 Plus)64 GB, 4/6 GB RAM 32 GB, 4 GB RAM (X6)	- Octa-core 1.8 GHz Kryo 260	147.2 Х 71 Х 8 mm	151 g	3060 mAh,  Non-removable Li-Ion	250 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot		2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE	FM radio	Yes
Nokia	LTPS IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	67.4%	720 x 1280 px	8 MP, Single	5 MP, Single	Android 7.1.1 (Nougat), upgradable to Android 8.1 (Oreo)	- Adreno 304	microSD, up to 128 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.3 GHz Cortex-A7	143.5 Х 71.3 Х 9.3 mm	161 g	4100 mAh,  Non-removable Li-Ion	110 EUR	Single SIM (Nano-SIM)Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.1, A2DP, LE	FM radio with RDS	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	67.3%	720 x 1280 px	8 MP, Single	8 MP, Single	Android 7.0 (Nougat), upgradable to Android 8.1 (Oreo)	- Mali-T720MP1	microSD, up to 256 GB	16 GB, 2 GB RAM	- Quad-core 1.4 GHz Cortex-A53	143.4 Х 71.4 Х 8.5 mm	140 g	2630 mAh,  Non-removable Li-Ion	130 EUR	Single SIM (Nano-SIM)Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, dual-band, WiFi Direct, hotspot	Yes	microUSB 2.0, USB On-The-Go	4.0, A2DP, LE	FM radio with RDS	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	5.2" inc	74.5 cm2	68.7%	720 x 1280 px	13 MP, Single	8 MP, Single	Android 7.1.1 (Nougat), upgradable to Android 8.0 (Oreo)	- Adreno 505	microSD, up to 256 GB (dedicated slot)	16 GB, 2/3 GB RAM	- Octa-core 1.4 GHz Cortex-A53	149.7 Х 72.5 Х 8 mm	160 g	3000 mAh,  Non-removable Li-Ion	140 EUR	Single SIM (Nano-SIM)Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot	Yes	microUSB 2.0, USB On-The-Go	4.1, A2DP, LE	FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	5.5" inc	82.6 cm2	70.7%	1080 x 1920 px	16 MP, Single	8 MP, Single	Android 7.1.1 (Nougat), upgradable to Android 8.0 (Oreo)	- Adreno 505	microSD, up to 256 GB (uses SIM 2 slot)	32 GB, 3 GB RAM - Matte Black, Tempered Blue, Silver, Copper64 GB, 4 GB RAM - Arte Black	- Octa-core 1.4 GHz Cortex-A53	154 Х 75.8 Х 7.9 mm	169 g	3000 mAh,  Non-removable Li-Ion	160 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot	Yes	microUSB 2.0, USB On-The-Go	4.1, A2DP, LE	FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	5.2" inc	74.5 cm2	73.8%	1080 x 1920 px	16 MP, Single	5 MP, Single	Android 7.1.1 (Nougat), upgradable to Android 9.0 (Pie)	- Adreno 508	microSD, up to 256 GB (uses SIM 2 slot)	64 GB, 4/6 GB RAM	- Octa-core 2.2 GHz Cortex-A53	141.2 Х 71.5 Х 7.9 mm	0 g	3000 mAh,  Non-removable Li-Ion	250 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / EVDO / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot	Yes	Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE	No	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	5.3" inc	77.4 cm2	69.4%	1440 x 2560 px	13 MP, Single	13 MP, Single	Android 7.1.1 (Nougat), upgradable to Android 9.0 (Pie)	- Adreno 540	microSD, up to 512 GB (uses SIM 2 slot)	128 GB, 6 GB RAM 64 GB, 4 GB RAM	- Octa-core (4x2.5 GHz Kryo & 4x1.8 GHz Kryo)	151.5 Х 73.7 Х 7.9 mm	160 g	3090 mAh,  Non-removable Li-Ion	330 EUR	Single SIM (Nano-SIM)Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE	No	Yes
Nokia	TFT	capacitive touchscreen	256K	2.8" inc	24.3 cm2	41.6%	240 x 320 px	1.3 MP, Single	0 MP,	Nokia Asha software platform 1.1.1, upgradable to 1.4	None	microSD, up to 32 GB (dedicated slot)	64 MB RAM		99.5 Х 58.6 Х 13.2 mm	89.3 g	1020 mAh,  Removable Li-Ion	60 EUR	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM		Up to 42.8 kbps	A-GPS only	No		microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Nokia	TFT	capacitive touchscreen	16M	4" inc	44.1 cm2	59.1%	480 x 854 px	5 MP, Single	0 MP,	Microsoft Windows Phone 8.1	- Adreno 302	microSD, up to 256 GB (dedicated slot)	4 GB, 512 MB RAM	- Quad-core 1.2 GHz Cortex-A7	119.7 Х 62.3 Х 11.7 mm	129 g	1430 mAh,  Removable Li-Ion	100 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM Radio	Yes
Nokia	TFT	capacitive touchscreen	16M	4" inc	44.1 cm2	59.1%	480 x 854 px	5 MP, Single	0 MP,	Microsoft Windows Phone 8.1	- Adreno 302	microSD, up to 256 GB (dedicated slot)	4 GB, 512 MB RAM	- Quad-core 1.2 GHz Cortex-A7	119.7 Х 62.3 Х 11.7 mm	129 g	1430 mAh,  Removable Li-Ion	100 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM Radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	4.5" inc	54.3 cm2	62.9%	480 x 854 px	5 MP, Single	0 MP,	Microsoft Windows Phone 8.1	- Adreno 305	microSD, up to 256 GB (dedicated slot)	8 GB, 512 MB RAM	- Quad-core 1.2 GHz Cortex-A7	129.5 Х 66.7 Х 9.2 mm	134 g	1830 mAh,  Removable Li-Ion	110 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, DLNA, hotspot		microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	4.5" inc	54.3 cm2	62.9%	480 x 854 px	5 MP, Single	0 MP,	Microsoft Windows Phone 8.1	- Adreno 305	microSD, up to 256 GB (dedicated slot)	8 GB, 512 MB RAM	- Quad-core 1.2 GHz Cortex-A7	129.5 Х 66.7 Х 9.2 mm	134 g	1830 mAh,  Removable Li-Ion	140 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, DLNA, hotspot		microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	4.5" inc	54.3 cm2	62.9%	480 x 854 px	5 MP, Single	0 MP,	Microsoft Windows Phone 8.1	- Adreno 305	microSD, up to 256 GB (dedicated slot)	8 GB, 512 MB/ 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	129.5 Х 66.7 Х 9.2 mm	134 g	1830 mAh,  Removable Li-Ion	110 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, DLNA, hotspot		microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	4.5" inc	55.8 cm2	64.6%	480 x 854 px	5 MP, Single	0 MP,	Microsoft Windows Phone 8.1	- Adreno 305	microSD, up to 256 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	129.5 Х 66.7 Х 9.2 mm	136 g	1830 mAh,  Removable Li-Ion	100 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, DLNA, hotspot		microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	OLED	capacitive touchscreen	16M	4.7" inc	59.4 cm2	64.3%	720 x 1280 px	6.7 MP, Single	5 MP, Single	Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10	- Adreno 305	microSD, up to 256 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	134.7 Х 68.5 Х 8.7 mm	130 g	2200 mAh,  Removable Li-Ion	170 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, DLNA, hotspot	Yes	microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	OLED	capacitive touchscreen	16M	4.7" inc	60.9 cm2	66.0%	720 x 1280 px	6.7 MP, Single	5 MP, Single	Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10	- Adreno 305	microSD, up to 256 GB (dedicated slot)	8 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	134.7 Х 68.5 Х 8.9 mm	134 g	2200 mAh,  Removable Li-Ion	220 EUR	Nano-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, DLNA, hotspot	Yes	microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	5" inc	68.9 cm2	69.9%	720 x 1280 px	10 MP, Single	0.9 MP, Single	Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10	- Adreno 305	microSD, up to 256 GB (dedicated slot)	16 GB, 1 GB RAM	- Quad-core 1.2 GHz Cortex-A7	139.4 Х 70.7 Х 8.5 mm	150 g	2200 mAh,  Removable Li-Ion	330 EUR	Nano-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot	Yes	microUSB 2.0	4.0, A2DP, EDR, LE, aptX	FM radio	Yes
Nokia	AMOLED	capacitive touchscreen	16M	5" inc	68.9 cm2	70.9%	1080 x 1920 px	20 MP, Single	1.2 MP, Single	Microsoft Windows Phone 8.1, upgradable to Windows 10	- Adreno 330	No	32 GB, 2 GB RAM	- Quad-core 2.2 GHz Krait 400	137 Х 71 Х 9.8 mm	167 g	2420 mAh,  Non-removable Li-Ion	370 EUR	Nano-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, hotspot	Yes	microUSB 2.0	4.0, A2DP, EDR, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	AMOLED	capacitive touchscreen	16M	5" inc	68.9 cm2	70.9%	1080 x 1920 px	20 MP, Single	1.2 MP, Single	Microsoft Windows Phone 8, upgradable to Microsoft Windows 10	- Adreno 330	No	32 GB, 2 GB RAM	- Quad-core 2.2 GHz Krait 400	137 Х 71 Х 9.8 mm	167 g	2420 mAh,  Non-removable Li-Ion	400 EUR	Nano-SIM	GSM / CDMA / HSPA / EVDO / LTE	HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, hotspot	Yes	microUSB 2.0	4.0, A2DP, EDR, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	4" inc	45.5 cm2	62.6%	480 x 800 px	3.15 MP, Single	0 MP,	Android 4.1.2 (Jelly Bean); X platform 1.1	- Adreno 203	microSD, up to 32 GB (dedicated slot)	4 GB, 512 MB RAM	- Dual-core 1.0 GHz Cortex-A5	115.5 Х 63 Х 10.4 mm	128.7 g	1500 mAh,  Removable Li-Ion	100 EUR	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Up to 85.6 kbps	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	4" inc	45.5 cm2	62.6%	480 x 800 px	3.15 MP, Single	0 MP,	Android 4.1.2 (Jelly Bean); X platform 1	- Adreno 203	microSD, up to 32 GB (dedicated slot), 4 GB included	4 GB, 768 MB RAM	- Dual-core 1.0 GHz Cortex-A5	115.5 Х 63 Х 10.4 mm	128.7 g	1500 mAh,  Removable Li-Ion	120 EUR	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Up to 85.6 kbps	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	4.3" inc	52.6 cm2	63.3%	480 x 800 px	5 MP, Single	0.3 MP, Single	Android 4.3 (Jelly Bean); X platform 2	- Adreno 302	microSD, up to 32 GB (dedicated slot)	4 GB, 1 GB RAM	- Dual-core 1.2 GHz Cortex-A7	121.7 Х 68.3 Х 11.1 mm	150 g	1800 mAh,  Removable Li-Ion	90 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 21.1/5.76 Mbps	Up to 85.6 kbps	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP	Stereo FM radio, RDS	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	5" inc	71.2 cm2	64.8%	480 x 800 px	5 MP, Single	2 MP, Single	Android 4.1.2 (Jelly Bean); X platform 1	- Adreno 203	microSD, up to 32 GB (dedicated slot)	4 GB, 768 MB RAM	- Dual-core 1.0 GHz Cortex-A5	141.4 Х 77.7 Х 10.9 mm	190 g	2000 mAh,  Removable Li-Ion	100 EUR	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Up to 85.6 kbps	Yes, with A-GPS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Nokia	TFT	capacitive touchscreen	256K	2.8" inc	24.3 cm2	41.7%	240 x 320 px	2 MP, Single	0 MP,	Nokia Asha software platform 1.1.1, upgradable to 1.4	None	microSD, up to 32 GB (dedicated slot), 4 GB card included	64 MB RAM		100.3 Х 58.1 Х 12.8 mm	101 g	1200 mAh,  Removable Li-Ion	60 EUR	Micro-SIM	GSM		Up to 42.8 kbps	No	Wi-Fi 802.11 b/g/n		microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Nokia	TFT	capacitive touchscreen	256K	2.8" inc	24.3 cm2	41.7%	240 x 320 px	2 MP, Single	0 MP,	Nokia Asha software platform 1.1.1	None	microSD, up to 32 GB (dedicated slot), 4 GB card included	64 MB RAM		100.3 Х 58.1 Х 12.8 mm	101.3 g	1200 mAh,  Removable Li-Ion	60 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM		Up to 42.8 kbps	No	Wi-Fi 802.11 b/g/n		microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Nokia	TFT	capacitive touchscreen	256K	3" inc	27.9 cm2	48.4%	240 x 320 px	3.15 MP, Single	0 MP,	Nokia Asha software platform 1.0, upgradable to 1.4	None	microSD, up to 32 GB (dedicated slot), 4 GB included	128 MB, 64 MB RAM		99.2 Х 58 Х 12.1 mm	98.2 g	1200 mAh,  Removable Li-Ion	80 EUR	Single SIM (Micro-SIM)Dual SIM (Micro-SIM, dual stand-by)	GSM		Up to 85.6 kbps	No	Wi-Fi 802.11 b/g/n		microUSB 2.0	3.0, EDR	FM radio	Yes
Nokia	TFT	capacitive touchscreen	256K	3" inc	27.9 cm2	47.0%	240 x 320 px	5 MP, Single	0 MP,	Nokia Asha software platform 1.1.1, upgradable to 1.4	None	microSD, up to 32 GB (dedicated slot), 4 GB card included	64 MB RAM		99.6 Х 59.5 Х 11.1 mm	100 g	1010 mAh,  Removable Li-Ion	80 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM		Up to 85.6 kbps	No	Wi-Fi 802.11 b/g/n		microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Nokia	TFT	capacitive touchscreen	256K	3" inc	27.9 cm2	44.8%	240 x 320 px	5 MP, Single	0 MP,	Nokia Asha software platform 1.2	None	microSD, up to 32 GB (dedicated slot), 4 GB card included			102.6 Х 60.6 Х 12.7 mm	110.2 g	1200 mAh,  Removable Li-Ion	90 EUR	Micro-SIM	GSM / HSPA	HSPA 7.2/5.76 Mbps	Up to 85.6 kbps	No	Wi-Fi 802.11 b/g/n		microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Nokia	TFT	capacitive touchscreen	256K	3" inc	27.9 cm2	44.8%	240 x 320 px	5 MP, Single	0 MP,	Nokia Asha software platform 1.2, upgradable to 1.4	None	microSD, up to 32 GB (dedicated slot), 4 GB card included			102.6 Х 60.6 Х 12.7 mm	111.4 g	1200 mAh,  Removable Li-Ion	100 EUR	Dual SIM (Micro-SIM, dual stand-by)	GSM / HSPA	HSPA 7.2/5.76 Mbps	Up to 85.6 kbps	No	Wi-Fi 802.11 b/g/n		microUSB 2.0	3.0, A2DP	Stereo FM radio	Yes
Nokia	AMOLED	capacitive touchscreen	16M	4.5" inc	57.6 cm2	61.9%	768 x 1280 px	41 MP, Single	1.2 MP, Single	Microsoft Windows Phone 8, upgradable to 8.1	- Adreno 225	No	32 GB, 2 GB RAM / 64 GB (Telefonica exclusive)	- Dual-core 1.5 GHz Krait	130.4 Х 71.4 Х 10.4 mm	158 g	2000 mAh,  Non-removable Li-Ion	400 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot	Yes	microUSB 2.0	4.0, A2DP, EDR, LE/ aptX after WP8 Denim update	Stereo FM radio, RDS	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	6" inc	99.2 cm2	70.4%	720 x 1280 px	5 MP, Single	0.3 MP, Single	Microsoft Windows Phone 8, upgradable to 8.1	- Adreno 305	microSD, up to 64 GB (dedicated slot)	8 GB, 1 GB RAM	- Dual-core 1.7 GHz Krait 300	164.2 Х 85.9 Х 9.8 mm	220 g	3400 mAh,  Non-removable Li-Ion	210 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP, EDR, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	6" inc	99.2 cm2	71.4%	1080 x 1920 px	20 MP, Single	1.2 MP, Single	Microsoft Windows Phone 8, upgradable to Windows 10	- Adreno 330	microSD, up to 64 GB (dedicated slot)	16 GB (RM-940 only)/32 GB, 2 GB RAM	- Quad-core 2.2 GHz Krait 400	162.8 Х 85.4 Х 8.7 mm	209 g	3400 mAh,  Non-removable Li-Ion	350 EUR	Nano-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps	Yes	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot	Yes	microUSB 2.0	4.0, A2DP, EDR, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	4" inc	45.5 cm2	59.3%	480 x 800 px	5 MP, Single	0 MP,	Microsoft Windows Phone 8, upgradable to 8.1	- Adreno 305	microSD, up to 64 GB (dedicated slot)	8 GB, 512 MB RAM	- Dual-core 1.0 GHz	119.9 Х 64 Х 9.9 mm	124 g	1430 mAh,  Removable Li-Ion	70 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Class B	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM Radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	4" inc	45.5 cm2	59.3%	480 x 800 px	5 MP, Single	0 MP,	Microsoft Windows Phone 8, upgradable to 8.1	- Adreno 305	microSD, up to 64 GB (dedicated slot)	8 GB, 1 GB RAM	- Dual-core 1.0 GHz	119.9 Х 64 Х 9.9 mm	124 g	1430 mAh,  Removable Li-Ion	120 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Class B	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM Radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	4.7" inc	62.9 cm2	65.2%	480 x 800 px	5 MP, Single	0.3 MP, Single	Microsoft Windows Phone 8, upgradable to 8.1	- Adreno 305	microSD, up to 64 GB (dedicated slot)	8 GB, 512 MB RAM	- Dual-core 1.2 GHz Krait	133.3 Х 72.3 Х 9.2 mm	159 g	2000 mAh,  Non-removable Li-Ion	160 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps	Class B	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n, hotspot		microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	IPS LCD	capacitive touchscreen	16M	4.3" inc	52.6 cm2	61.0%	480 x 800 px	6.7 MP, Single	1.3 MP, Single	Microsoft Windows Phone 8, upgradable to 8.1	- Adreno 305	microSD, up to 64 GB (dedicated slot)	8 GB, 512 MB RAM	- Dual-core 1.0 GHz	127.9 Х 67.5 Х 9 mm	128 g	2000 mAh,  Non-removable Li-Ion	200 EUR	Micro-SIM	GSM / HSPA	HSPA 21.1/5.76 Mbps	Class B	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 b/g/n	Yes	microUSB 2.0	4.0, A2DP, LE/ aptX after WP8 Denim update	FM radio	Yes
Nokia	AMOLED	capacitive touchscreen	16M	4.5" inc	57.6 cm2	63.3%	768 x 1280 px	8 MP, Single	1.3 MP, Single	Microsoft Windows Phone 8, upgradable to 8.1	- Adreno 225	No	16 GB/ 32 GB (Vodafone only), 1 GB RAM	- Dual-core 1.5 GHz Krait	129 Х 70.6 Х 8.5 mm	139 g	2000 mAh,  Non-removable Li-Ion	260 EUR	Micro-SIM	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps	Class B	Yes, with A-GPS, GLONASS	Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot	Yes	microUSB 2.0	4.0, A2DP, EDR, LE/ aptX after WP8 Denim update	FM radio	Yes
